id,title,type,publisher,link
35340761,"Tumor progression despite efficient tumor antigen cross-presentation and effective ""arming"" of tumor antigen-specific CTL",ar,American Association of Immunologists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035340761&origin=inward
35287995,Lack of ignorance to tumor antigens: Evaluation using nominal antigen transfection and T-Cell receptor transgenic lymphocytes in Lyons-Parish analysis - Implications for tumor tolerance,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035287995&origin=inward
32919759,Growth in the presence of salicylate increases fluoroquinolone resistance in Staphylococcus aureus,ar,American Society for Microbiology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032919759&origin=inward
73849136858,Common sequence variation in FLNB regulates bone structure in women in the general population and FLNB mRNA expression in osteoblasts in vitro,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=73849136858&origin=inward
67349113543,The effects of homocysteine and MTHFR genotype on hip bone loss and fracture risk in elderly women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67349113543&origin=inward
68549109423,In vitro kinetic properties of the Thr201Met variant of human aromatase gene CYP19A1: Functional responses to substrate and product inhibition and enzyme inhibitors,ar,Endocrine Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=68549109423&origin=inward
44649177660,Bone structural effects of variation in the TNFRSF1B gene encoding the tumor necrosis factor receptor 2,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=44649177660&origin=inward
45449120973,Identification of a Role for the ARHGEF3 Gene in Postmenopausal Osteoporosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=45449120973&origin=inward
43149116777,"Erratum to ""The importance of calculating absolute rather than relative fracture risk"" [Bone 41 (2007) 937-941] (DOI:10.1016/j.bone.2007.07.015)",er,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=43149116777&origin=inward
38349019697,Effects of ergocalciferol added to calcium on the risk of falls in elderly high-risk women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38349019697&origin=inward
40849097548,Effects of calcium and vitamin D supplementation on hip bone mineral density and calcium-related analytes in elderly ambulatory Australian women: A five-year randomized controlled trial,ar,Endocrine Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=40849097548&origin=inward
38149054929,Chocolate consumption and bone density in older women,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38149054929&origin=inward
35148893521,Tea drinking is associated with benefits on bone density in older women,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35148893521&origin=inward
34848887792,"Fear of falling in older women: A longitudinal study of incidence, persistence, and predictors",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34848887792&origin=inward
34548142910,"Association of back pain frequency with mortality, coronary heart events, mobility, and quality of life in elderly women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548142910&origin=inward
34547702427,Bone Mass in Young Women Is Dependent on Lean Body Mass,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547702427&origin=inward
34249986343,A cohort study of the effect of endogenous estrogen on spine fracture risk and bone structure in elderly women and an assessment of its diagnostic usefulness,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34249986343&origin=inward
34047115273,The clinical utility of measured kyphosis as a predictor of the presence of vertebral deformities,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34047115273&origin=inward
36148953904,The importance of calculating absolute rather than relative fracture risk,ar,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36148953904&origin=inward
33751536723,No associations between OPG gene polymorphisms or serum levels and measures of osteoporosis in elderly Australian women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33751536723&origin=inward
33646131205,"Effects of calcium supplementation on clinical fracture and bone structure: Results of a 5-year, double-blind, placebo-controlled trial in elderly women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646131205&origin=inward
27644533791,Klotho gene polymorphisms are associated with osteocalcin levels but not bone density of aged postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27644533791&origin=inward
17444392808,"Association of an aromatase TTTA repeat polymorphism with circulating estrogen, bone structure, and biochemistry in older women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=17444392808&origin=inward
13244255486,Prediction of incident osteoporotic fractures in elderly women using the free estradiol index,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=13244255486&origin=inward
12144265535,Effects of endogenous estrogen on renal calcium and phosphate handling in elderly women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=12144265535&origin=inward
33646884259,Reply to A Sebastian [5],le,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646884259&origin=inward
21944449088,Protein consumption is an important predictor of lower limb bone mass in elderly women,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=21944449088&origin=inward
18044394808,LRP5 gene polymorphisms predict bone mass and incident fractures in elderly Australian women,ar,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=18044394808&origin=inward
15544370499,Bone mass effects of a BMP4 gene polymorphism in postmenopausal women,ar,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=15544370499&origin=inward
21644475113,Physical activity and calcium consumption are important determinants of lower limb bone mass in older women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=21644475113&origin=inward
842327197,"Calcium-Sensing Receptor Gene Polymorphism A986S Does Not Predict Serum Calcium Level, Bone Mineral Density, Calcaneal Ultrasound Indices, or Fracture Rate in a Large Cohort of Elderly Women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0842327197&origin=inward
345707680,Estrogen and androgen regulation of plasma membrane calcium pump activity in immortalized distal tubule kidney cells,ar,Elsevier Ireland Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0345707680&origin=inward
347479257,Prevalence of Lower Extremity Pain and Its Association with Functionality and Quality of Life in Elderly Women in Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0347479257&origin=inward
41881892,"Effects of a herbal extract on the bone density, strength and markers of bone turnover of mature ovariectomized rats",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0041881892&origin=inward
41832354,"The T869C TGF β polymorphism is associated with fracture, bone mineral density, and calcaneal quantitative ultrasound in elderly women",ar,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0041832354&origin=inward
36793755,Apolipoprotein E4 is associated with reduced calcaneal quantitative ultrasound measurements and bone mineral density in elderly women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036793755&origin=inward
36154608,Effects of vitamin D metabolites on intestinal calcium absorption and bone turnover in elderly women,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036154608&origin=inward
34889847,The effect of estrogen on renal phosphorus handling in the rat,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034889847&origin=inward
35109014,"Regulation of the 1b isoform of the plasma membrane calcium pump by 1,25-dihydroxyvitamin D3 in rat osteoblast-like cells",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035109014&origin=inward
34254154,Calcitriol upregulates expression and activity of the 1b isoform of the plasma membrane calcium pump in immortalized distal kidney tubular cells,ar,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034254154&origin=inward
32890706,The effect of estrogen deficiency on calcium balance in mature rats,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032890706&origin=inward
6844257551,Hypovitaminosis D in medical inpatients,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=6844257551&origin=inward
30931251,Estrogen responsiveness of renal calbindin-D(28k) gene expression in rat kidney,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030931251&origin=inward
31053975,A 4-year follow-up study of the effects of calcium supplementation on bone density in elderly postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031053975&origin=inward
31439980,Oestrogen effects on calcium membrane transport: A new view of the inter-relationship between oestrogen deficiency and age-related osteoporosis,re,Springer London,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031439980&origin=inward
31034819,The pathogenesis of age-related osteoporotic fracture: Effects of dietary calcium deprivation,ar,Endocrine Societymzendell@endo-society.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031034819&origin=inward
30981067,Estrogen effects on the renal handling of calcium in the ovariectomized perfused rat,ar,Nature Publishing Group,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030981067&origin=inward
30921703,Phytoestrogens reduce bone loss and bone resorption in oophorectomized rats,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030921703&origin=inward
29792051,"The effect of estrogen deficiency on bone mineral density, renal calcium and phosphorus handling and calcitropic hormones in the rat",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029792051&origin=inward
30020732,Exercise effects on bone mass in postmenopausal women are site-specific and load-dependent,ar,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030020732&origin=inward
29128030,A longitudinal study of the effect of sodium and calcium intakes on regional bone density in postmenopausal women,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029128030&origin=inward
29057478,The effects of calcium supplementation (milk powder or tablets) and exercise on bone density in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029057478&origin=inward
29047904,The effects of menopause and age on calcitropic hormones: A cross‐sectional study of 655 healthy women aged 35 to 90,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029047904&origin=inward
28306742,Relationship between calcitrophic hormones and blood pressure in elderly subjects,ar,BioScientifica Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028306742&origin=inward
28198817,Parathyroid function in mild to moderate renal failure: Wvaluation by oral calcium suppression test,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028198817&origin=inward
27189880,Correlates of intestinal calcium absorption in women 10 years past the menopause,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027189880&origin=inward
27365114,Importance of bone resorption in the determination of bone density in women more than 10 years past the menopause,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027365114&origin=inward
27236510,The regulation of calcitriol by parathyroid hormone and absorbed dietary phosphorus in subjects with moderate chronic renal failure,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027236510&origin=inward
26735061,"Determinants of intact parathyroid hormone and free 1,25-dihydroxyvitamin D levels in mild and moderate renal failure",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026735061&origin=inward
26510701,"Prevention of postmenopausal osteoporosis: A comparative study of exercise, calcium supplementation, and hormone-replacement therapy",no,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026510701&origin=inward
26014689,"Prevention of postmenopausal osteoporosis: A Comparative Study of Exercise, Calcium Supplementation, and Hormone-Replacement Therapy",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026014689&origin=inward
26079435,Transdermal estrogen replacement does not increase calcitonin secretory reserve in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026079435&origin=inward
25273265,The effects of the menopause on calcitriol and parathyroid hormone: Responses to a low dietary calcium stress test,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025273265&origin=inward
25247126,Bioactivity of amino terminal fragments of parathyroid hormone and parathyroid hormone related peptide in rat kidney slices: No effect of dietary phosphate deprivation,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025247126&origin=inward
25143833,"Rapid nongenomic inhibition of renal 25-hydroxyvitamin D3 1-hydroxylase by 1,25-dihydroxyvitamin D3",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025143833&origin=inward
24506476,Plasma calcitonin levels are not lower than normal in osteoporotic women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024506476&origin=inward
